Unnamed: 0,Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
72059,14,9,Male,White,1,Bachelors+,Private,City,88.36869900874892,78.21549271125478,91.61806393526354,3.3750438139117223,0.95793918958789,1.1912098713992283,0,0,0,0,0,4,2
210715,16,11,Female,Hispanic,4,HS,Public,Town,62.8441335244669,59.95848199718312,59.50329875075025,2.4332559031962235,0.8492258516877068,1.283417523007709,1,1,0,0,0,3,2
119504,15,10,Male,Asian,1,<HS,Public,Town,68.29863622842738,73.20540000173114,81.29697938492808,2.882793871869308,0.9083964592490066,1.010331004369004,0,1,1,0,0,4,3
99142,15,10,Male,Hispanic,1,HS,Public,City,80.30332013156206,84.82608358063682,81.4818894114635,3.329085336649168,0.9189665310964296,0.6464393131851457,0,1,0,1,0,3,4
142527,17,12,Female,Hispanic,3,HS,Public,Rural,74.4860653791442,72.23917004675562,71.64752188097964,2.482279227441207,0.902504231411798,0.7932598996524105,1,1,1,0,0,4,2
190638,14,9,Female,White,1,<HS,Public,Rural,92.79668685357728,85.90721273111221,99.49593203806646,3.777496724885767,0.9983504160334208,1.5093445101914753,1,1,0,0,0,2,3
192000,14,9,Female,White,3,<HS,Public,Rural,78.04822462868715,65.2757617754619,81.57690163580747,2.923566705277728,0.9081334007646864,0.6205019907775167,1,0,0,0,0,5,2
47833,18,12,Female,White,3,<HS,Public,Rural,87.13066807549406,88.13750401534216,87.7690629964383,3.5235291949222454,0.9274668481188956,1.4605075477828051,1,0,0,1,0,3,3
162924,14,9,Male,White,1,Bachelors+,Public,City,80.74405898767617,81.36020677922806,81.85481450014478,3.146208727007477,0.9660351883749932,1.4571855376156988,1,0,0,1,1,2,1
167097,18,12,Male,Black,1,HS,Public,City,69.59203193455001,62.727117963715465,78.39178055085135,2.8212797912246947,0.8882223271849153,0.9531117671723004,1,0,0,1,0,2,3
156368,17,12,Female,White,1,<HS,Private,City,57.06779572221783,49.6363388174286,49.99428469040135,2.053793682621376,0.804118971801829,0.8243871771916194,0,1,0,0,0,3,3
86212,14,9,Female,White,1,<HS,Public,Suburban,65.0054830666862,57.09919367748695,66.50093165565576,2.6904892604992745,0.8507262936912007,1.40202493291148,1,1,0,0,0,3,1
85933,17,12,Male,White,4,SomeCollege,Public,Suburban,81.8006208242269,70.83021336445015,81.51384902534815,2.622903980415433,0.8929639074721695,1.1117143784671983,1,0,0,1,0,3,2
208545,14,9,Female,White,2,HS,Public,Suburban,74.24447070648895,81.87284205236047,74.47708260290221,2.719349391765005,0.8996681745464976,0.7624455766449978,1,0,1,0,0,2,3
207368,16,11,Female,White,2,HS,Public,Suburban,75.45427053535619,73.7071614280038,67.32133846770364,2.49463287234276,0.8638468929439758,1.1162377204932337,1,0,0,0,0,3,2
102582,15,10,Male,Black,3,HS,Private,Suburban,70.55850530879891,68.82001317769658,73.77496753563503,2.842570728572416,0.8547641980560151,0.6616268869726347,0,0,0,1,0,5,1
239243,17,12,Female,Hispanic,1,<HS,Public,Town,72.72717615385291,65.01525945357642,66.26785079422224,2.6573760503263864,0.8775254823424395,0.3818252687449012,1,0,0,0,0,3,3
62500,16,11,Male,White,1,HS,Public,City,78.17710918200851,67.204748072943,79.29305657162885,3.0974387598510784,0.9243297006479853,0.4934695694169764,1,1,1,0,0,5,2
152121,14,9,Female,White,4,SomeCollege,Private,Suburban,71.52467182853906,72.56373584232657,71.57707523552259,2.4642426062073026,0.8939673462491172,1.205441480749477,1,1,1,1,0,2,2
143673,16,11,Female,White,4,Bachelors+,Public,Rural,83.5387146645544,71.20553288341362,80.23883804452656,3.1450760848578514,0.8769337662644906,1.36484416010445,1,0,0,1,0,3,5
40801,15,10,Female,White,4,SomeCollege,Public,City,64.12342389139097,78.06580381897135,79.89934543729241,3.777297073187504,0.8731753856911529,1.3124561998852329,1,1,0,1,0,3,2
98302,16,11,Male,White,3,SomeCollege,Public,City,65.41986722136681,65.01365532435102,54.73428552548492,3.0301908658875933,0.8110551840021827,0.8636830273681575,1,1,0,0,1,3,1
166749,17,12,Female,White,4,SomeCollege,Private,Town,70.66831383534328,65.00247070901705,68.92241986336629,2.6840131867115904,0.8465421424966466,0.8965115596070371,1,1,0,0,1,2,3
95721,18,12,Female,White,2,SomeCollege,Public,City,70.11657277525487,77.01007531616372,87.29008007699997,3.311781260674645,0.8617439263035024,1.0898393115098135,1,1,0,1,0,3,1
100818,14,9,Female,White,1,<HS,Public,Suburban,70.21777756709875,69.42871279800443,70.11891239697778,2.647293822696251,0.8941268936098087,1.072752390643132,1,1,1,1,0,4,2
134844,14,9,Male,White,4,Bachelors+,Public,City,79.86265705417773,72.64649158338707,67.5701485734311,3.368653711549989,0.908855892912491,2.017543525097439,1,1,1,1,0,3,2
27917,14,9,Female,Hispanic,3,Bachelors+,Public,City,80.0517009560838,79.90703287762453,77.53692973126209,2.612011086918041,0.9408891358116585,1.0683285406663632,1,0,0,1,1,3,1
45587,15,10,Female,White,4,Bachelors+,Private,City,77.96765725798556,83.83394013726239,79.92068073868136,3.5584118220867054,0.9125802507394198,0.6942126484340296,1,0,0,1,0,2,4
11011,17,12,Female,White,2,SomeCollege,Private,Rural,84.0895827450846,86.25217864439205,91.6132653273109,3.440884360410411,0.9407491348679858,0.9283409793014744,1,1,0,0,0,2,2
1020,14,9,Female,Other,2,SomeCollege,Public,Rural,86.95822899125795,83.01844515736663,89.0397664411964,3.739522512420279,0.9667498232747126,1.3953079997815858,1,0,0,1,0,3,1
92582,18,12,Male,White,1,<HS,Public,Town,85.72680797897925,81.92773725867028,78.7392871313032,3.0193715495560047,0.9479621730883794,1.0199363313399736,1,1,0,1,1,4,2
191181,16,11,Male,Two-or-more,2,HS,Public,Suburban,64.87510841506581,82.52239493601326,68.08490068444564,2.5461300229835806,0.8849479473852089,1.0589104986458515,1,0,0,0,0,2,2
66860,17,12,Female,White,4,SomeCollege,Public,City,58.603067709948114,67.05289666449654,68.94686513270986,2.8886839412209606,0.8142698581281624,1.885010428669124,1,1,0,0,1,2,1
51640,14,9,Male,Asian,3,<HS,Public,City,81.78938926604671,78.65246033592851,93.17338794903868,2.5361977762083114,0.9674704201467336,1.3561199285192045,0,0,0,1,0,4,3
156441,14,9,Male,Two-or-more,1,<HS,Public,City,70.49391248015573,73.0415508509939,75.59074379610966,2.679922236434188,0.8669059904649613,1.2187937402399636,1,1,0,1,0,4,1
92655,17,12,Male,Other,2,SomeCollege,Public,City,100.0,100.0,98.17735868632444,4.0,1.0,1.4524914387571952,1,1,1,0,0,4,3
89534,16,11,Female,Black,2,SomeCollege,Public,City,95.91904485352288,96.53552552986272,93.52706264959215,4.0,0.9890503905450814,1.5129800813592085,1,1,1,0,0,3,2
64602,14,9,Male,Two-or-more,1,HS,Public,Suburban,60.72017611718959,54.50248111185801,51.16169340891835,2.149413493126572,0.8378184555002349,0.4744683777802353,0,1,0,1,0,2,1
121375,17,12,Male,Hispanic,2,<HS,Public,Suburban,75.81183197194316,74.59275154487383,83.13292580308402,2.5741942421751984,0.9170358172909586,0.8237104573879667,1,1,0,0,0,3,2
196191,18,12,Female,White,4,HS,Public,Rural,50.93453252109842,62.01404259819177,61.3640511107884,2.806785838999318,0.7689367875269074,0.8646804236542436,1,0,0,1,0,2,4
106366,18,12,Female,White,1,<HS,Public,Town,65.50941651290798,67.11838244271037,66.14467687352786,2.245229047018778,0.8387584818414485,0.5379186301844721,1,1,0,0,0,4,3
73882,17,12,Male,White,2,HS,Private,Suburban,78.34106222424799,73.67414639274689,66.56350948374582,2.819285973030954,0.8749429167487275,1.3388368709377558,1,0,0,1,0,3,4
207009,14,9,Female,White,4,Bachelors+,Private,Suburban,78.82290201470187,80.68202923443346,80.65417221255362,4.0,0.8775157910100481,1.3707396241283218,1,1,0,0,0,2,3
169713,18,12,Male,Black,2,<HS,Private,City,82.86616904729125,81.6287582597632,79.24268020832793,3.229362535524932,0.9233180625912772,1.051214504974337,1,0,0,0,1,4,3
141643,16,11,Male,White,3,SomeCollege,Public,City,71.8891713677947,51.97810392381625,62.70989076829029,2.3485082307054315,0.8173165916591666,0.4761368256624587,1,0,0,1,0,2,3
105961,18,12,Male,Black,3,Bachelors+,Public,Suburban,80.6662352355529,85.87515174611755,73.65899136287426,3.376501142489317,0.9094955882282136,1.0316960752293869,1,1,0,1,0,3,1
131675,16,11,Female,White,4,HS,Private,City,73.41683837521882,69.46809091921607,71.12657881278894,3.280758167034094,0.9065740518480768,1.1254013223658696,1,0,0,1,0,3,4
209499,16,11,Male,Hispanic,2,<HS,Private,City,68.86516168601149,80.73184828461955,78.07266280791454,2.6361395736521827,0.8969087737727546,1.0138954381352272,1,1,0,0,0,2,2
227182,18,12,Female,Hispanic,4,SomeCollege,Public,Suburban,59.54456807290192,53.12563091252062,66.67440123942147,2.163157735850728,0.8022817105808975,0.0078607790080221,1,1,0,0,0,3,3
208510,16,11,Female,Hispanic,3,Bachelors+,Private,Town,75.94182505985377,81.96677900746852,74.2054101192352,2.6293614402616767,0.9204958709459108,1.2136350693504414,0,0,0,1,0,3,2
230047,18,12,Male,Black,2,SomeCollege,Public,Rural,57.96821469500651,50.12313825867151,49.585055604069936,1.781871059051757,0.7520201543907814,0.5889045243463469,1,1,0,1,0,3,2
174496,16,11,Male,White,1,SomeCollege,Private,Town,80.38191215391815,75.08751650244498,80.57980720625793,3.4518744784192243,0.9421286038168905,0.6943559934689805,1,1,0,1,0,2,2
139986,15,10,Male,White,3,SomeCollege,Public,Rural,66.85641035366578,70.12701037306546,63.10836863644544,2.95511642077264,0.8371117892954779,0.8871254084885062,1,0,1,1,1,3,4
90494,16,11,Male,White,2,SomeCollege,Public,Rural,91.70012367667556,86.03326152243602,92.35711660389588,3.9077277545555176,0.9768291575487305,0.8910427546376763,0,1,0,1,0,4,1
133801,18,12,Male,Hispanic,3,<HS,Public,City,91.72188817813212,97.7075674391926,95.33685806177807,3.951446012107785,1.0,1.7295813860617686,1,0,1,0,0,3,3
68370,18,12,Female,Hispanic,3,SomeCollege,Public,Suburban,78.56084278919953,82.1775711845251,88.22802365001971,2.8522075605886728,0.9433470689656764,1.1096122678331906,1,0,0,1,0,4,3
129437,17,12,Female,White,3,<HS,Private,Suburban,80.35352452464518,80.37575445808825,78.58454363684113,3.3652047178392865,0.9003387701697528,1.0616150589876303,1,0,0,1,0,3,1
168400,16,11,Male,Black,4,SomeCollege,Public,Suburban,78.00924260167375,74.06134753093076,87.47036136611183,3.2606536072116405,0.9112980251873531,1.4246285612202567,1,1,0,0,1,4,1
142992,17,12,Male,White,1,<HS,Public,Town,57.08317289630948,64.2601218577037,59.68446102155825,2.7544914824437106,0.8296322669444971,0.4145284758512657,0,0,0,0,0,4,1
218769,17,12,Female,White,4,HS,Private,City,78.03837173704612,95.98891846006022,87.20343199157904,3.162195015637852,0.9849822443549248,0.8655011496618985,1,1,0,0,1,3,2
17756,16,11,Female,Black,1,HS,Public,Suburban,75.20121707590644,86.14293830460961,93.16564901981585,3.2385737918140234,0.933765552701741,1.6345331178640985,1,0,0,0,1,3,1
9293,14,9,Male,Two-or-more,3,Bachelors+,Public,Suburban,81.33655285281415,89.04716256017656,93.4567074984169,3.353583920235319,0.9718374218630066,1.8139460631562525,0,0,0,1,0,4,4
36976,14,9,Female,Hispanic,2,HS,Public,City,88.64422440987346,79.46279923096205,81.91016674861984,3.526001913230313,0.9505648778935134,1.80169830737162,1,1,0,0,0,3,4
210831,17,12,Female,Hispanic,2,HS,Public,City,78.61517622392206,69.46864355626745,76.24978860351506,3.251194341179466,0.9282595908101337,0.850508816621076,1,1,1,1,0,1,2
119307,17,12,Female,Black,3,Bachelors+,Public,Rural,79.225335952447,69.48501158243273,86.67346395531663,2.6864031060757685,0.8961613496508432,1.117325669275897,1,1,0,1,0,4,2
49995,15,10,Male,Asian,4,Bachelors+,Public,Suburban,74.36218388349937,83.70257856083497,75.68094720016586,2.859951483577847,0.9250485638785034,1.4886264208058575,1,1,0,0,0,3,1
73243,16,11,Male,Two-or-more,2,<HS,Public,Rural,78.06662937787343,69.79260518971506,75.84774562742862,2.23136194382515,0.8979950260815093,0.808566968195432,1,0,0,0,0,2,3
206209,16,11,Male,White,2,HS,Private,Town,61.89292498288155,74.91711921336196,65.3714604474616,2.7889141115696963,0.860381672249875,1.0319808738232052,1,0,1,1,1,2,1
111057,15,10,Male,Hispanic,2,SomeCollege,Public,Suburban,69.3800220783705,75.97497865672223,60.6508410413231,2.894516605437686,0.8352341929792417,0.5394277669520378,0,0,0,0,1,3,1
25962,17,12,Female,White,1,<HS,Public,Suburban,100.0,100.0,97.89728416464408,3.778011799399738,1.0,1.6723385410669391,1,1,0,1,0,2,2
187448,18,12,Male,White,2,SomeCollege,Public,Rural,73.95330439273962,75.50313941167087,88.22722145271945,3.092873277707408,0.918685342054746,1.0440110150970925,1,0,1,1,0,4,2
101601,14,9,Male,White,2,SomeCollege,Public,City,59.25203293533185,52.04819196366592,61.16248838133351,2.292361430847207,0.8226862718987271,0.790718187601699,0,1,0,0,0,3,1
114398,16,11,Female,Hispanic,3,Bachelors+,Public,Suburban,87.26391581602036,88.5267198436731,79.4327934639796,3.325736453247816,0.9550459510441978,1.0852755877597111,1,1,0,1,0,3,1
133723,17,12,Female,Other,2,<HS,Public,City,63.0302733215696,71.7118051864212,55.014375178407285,2.6634295964699146,0.8558682774086933,0.8014511484453765,1,1,0,0,0,5,3
45294,15,10,Male,White,1,<HS,Public,Rural,78.65146951379818,83.72157050251943,73.85589647477522,3.122583043720457,0.9493892739494224,1.1422386589145004,0,1,0,0,0,3,1
23201,17,12,Female,White,1,SomeCollege,Public,Suburban,71.87163280479743,71.54664116181223,67.24275466422128,2.791185861409874,0.8393344858306973,0.3034222021165245,1,0,0,1,1,2,4
186191,16,11,Male,White,2,HS,Public,Suburban,66.13255317497593,66.66295100188418,68.24438388096274,2.4704490728841937,0.8713521887926485,0.6418353455895575,1,1,0,0,0,3,1
226810,18,12,Female,White,2,<HS,Public,Suburban,68.53158840585697,61.17283600517523,66.06712398906095,3.1248045639005,0.8872446488514487,0.467181905202151,1,1,0,0,0,2,1
47714,17,12,Female,White,4,SomeCollege,Public,Rural,72.20748440564591,66.45555207529301,65.48770576317523,2.671493049215439,0.8571527682957744,0.4474515148304543,1,1,0,0,0,3,3
232979,14,9,Male,White,4,SomeCollege,Public,Rural,70.61863072078951,61.40423965569166,74.59474398630721,2.2112128413840866,0.8599037326714234,0.6725941760360533,1,0,0,0,1,3,1
179291,14,9,Male,White,1,<HS,Private,Suburban,60.51158177938916,62.132119452028135,65.06937935144826,2.347894898552265,0.8446974383776336,0.3721821720576346,1,1,1,0,0,4,1
150751,16,11,Female,Hispanic,1,<HS,Public,Suburban,71.63626641505434,67.6714134844388,68.91627701163577,2.668877105329952,0.8677796700883169,0.5694636063612782,0,0,1,1,0,3,1
182751,15,10,Female,White,3,HS,Public,City,75.63491379874456,75.21863067167416,65.74199398052438,2.953528741074017,0.8901378620851627,0.8707707621025821,1,0,0,1,0,3,2
195653,16,11,Female,Hispanic,1,SomeCollege,Public,City,74.94616800780764,83.23648086205924,91.63418537430046,3.2201946848424057,0.9075735590856192,1.4575038647274288,1,1,0,1,0,4,1
2411,17,12,Male,Black,1,<HS,Public,Suburban,63.60816330750566,75.89042995297586,79.68861766133713,2.676048995378101,0.8623433836900412,1.0498047157913393,1,1,0,1,0,1,4
218438,17,12,Female,White,4,Bachelors+,Public,Suburban,81.828791936063,73.27239846658036,79.37096823417865,3.694777799902168,0.909734723448432,0.8335708018805114,1,1,0,1,0,2,3
145223,16,11,Female,White,3,SomeCollege,Private,City,83.83601752196164,74.37427900202741,80.275117951547,2.8344681815831287,0.9364609929171148,1.5082682905450997,1,0,0,1,0,3,2
93669,18,12,Male,Hispanic,4,<HS,Public,Suburban,77.90833647361434,66.46864942616504,71.04319231307055,2.7496026745248807,0.9112566054201412,0.5280464542585143,1,0,0,0,1,3,2
31274,14,9,Male,White,1,SomeCollege,Private,City,69.03499721410421,72.4858344210075,73.13539817019941,2.6654501408333733,0.9284542445907624,0.9599362366863966,0,1,0,0,0,4,3
179650,14,9,Male,Black,4,Bachelors+,Public,City,73.92126027649375,62.85900297707148,76.55308841617273,2.870342835012478,0.881494027492965,1.3912957350687134,1,1,1,1,0,3,3
4979,18,12,Female,White,3,<HS,Private,Town,88.24546001043672,87.49075238880074,92.9159552159268,3.602646255247669,0.9812842823210812,1.5256555829135268,1,1,0,0,0,5,3
192999,16,11,Male,White,1,SomeCollege,Public,Rural,69.69599540108467,73.4055910959316,75.44082242063648,2.508390087306377,0.8541315203843011,0.9478565511063052,1,0,0,0,0,3,2
187512,18,12,Female,White,4,Bachelors+,Public,Suburban,71.45121431063238,67.91468888679393,68.6644990981918,3.548638627165389,0.8534748623403824,0.9208253868332614,1,1,0,0,0,3,1
114278,15,10,Male,Black,2,HS,Public,City,69.82700644569694,62.82854839145111,71.50887530940236,2.701643054233468,0.8824471966781614,0.8386777145643147,1,1,0,0,0,1,4
30759,18,12,Female,Black,4,Bachelors+,Public,Town,50.82348221764944,60.5595700672059,52.56224312141564,2.132527288488352,0.8074507497587725,0.832062234065731,1,1,0,1,1,4,1
186937,14,9,Female,White,2,HS,Public,Town,86.93138352765848,87.06207001759151,92.25485745087352,3.5911471538702755,0.9952307974898408,1.7336439951561848,1,0,0,0,0,2,2
233825,14,9,Male,Black,4,Bachelors+,Public,Suburban,87.69383568541242,86.5509374737743,98.5342400279193,3.2227387986346425,0.9561925971944976,1.427470450430525,1,0,0,1,0,4,2
154359,15,10,Male,White,3,HS,Public,Suburban,82.60724263338562,81.8232518117055,82.05644827932585,2.963720577737822,0.9199686303730892,1.348674135676667,1,1,1,0,1,2,1
197447,15,10,Male,White,4,Bachelors+,Public,City,72.56215058032348,83.70400859275537,86.28444635419952,3.319618903520821,0.89467454485826,1.3198166200643653,1,1,0,1,1,4,3
140189,15,10,Male,Other,4,<HS,Public,Town,69.87002633030617,78.4177569569476,69.48095233936985,3.3491120728442,0.8847832240413827,1.4703475387191405,1,0,0,0,0,3,2
80230,16,11,Female,White,4,SomeCollege,Public,Suburban,91.09135650539596,73.38872426358216,86.96746876533018,3.3909043797193696,0.9640624698580424,1.6044337654344842,1,0,0,0,1,3,3
209576,17,12,Female,Asian,4,Bachelors+,Public,Town,65.12837290286976,65.6667468443879,72.32163285531054,2.8994999609049934,0.8907092649074446,0.8381080888724672,1,1,0,0,0,4,2
105511,18,12,Male,White,2,HS,Public,City,81.29472474472843,88.51322466898188,75.64632632649158,3.222349699255268,0.9312456466023236,1.1690887934448964,1,0,0,0,0,4,1
95663,16,11,Male,Black,3,SomeCollege,Public,Suburban,58.63172213386906,56.7684519398132,72.96706737775393,2.735834613903612,0.8513397738764791,0.4370176383031892,1,0,0,0,0,5,2
108035,17,12,Male,White,3,SomeCollege,Private,Rural,77.76561007538749,80.6784836259561,74.51449979879398,2.7344152762837304,0.9217591701566656,1.3271123315197255,1,0,0,0,0,4,1
38265,18,12,Male,Hispanic,2,HS,Public,Suburban,85.78652065826803,82.19429764171126,80.30346493351968,3.4482284792444378,0.9374305731260814,0.5784403310697939,0,0,1,0,0,3,2
141751,17,12,Male,White,3,SomeCollege,Public,Suburban,67.63251586536556,70.70214157005755,72.39965362720606,2.9129221311940685,0.8842185684165428,1.0643006142131783,0,1,0,1,1,4,2
93673,18,12,Female,White,1,HS,Public,Suburban,92.73564069172733,85.96128678223593,77.02496377421335,4.0,0.9283834372636496,1.5096842780084554,1,0,0,0,0,4,2
90840,18,12,Male,Hispanic,4,Bachelors+,Public,City,70.16837487257575,71.1837385056939,76.2655426294446,3.1864280792642727,0.8700801406780466,0.810441952164025,1,1,0,1,0,4,3
184470,16,11,Female,White,1,<HS,Public,City,64.86710532361661,68.67413097046632,69.42189952192,2.81588087193916,0.8788375305569323,1.0642102323291875,1,1,0,0,0,2,2
61306,16,11,Female,Hispanic,1,<HS,Public,City,75.01400717567009,59.41439069782083,73.23919168376376,2.3432089354188395,0.9008681848320792,1.0525132975719025,1,1,0,1,0,4,2
195818,15,10,Female,White,3,<HS,Public,City,70.9753602055628,70.23350079027925,63.91416647204381,2.010304160391165,0.8733750849602242,0.7259115016051743,0,0,0,0,1,3,2
166613,18,12,Female,White,3,Bachelors+,Public,Suburban,77.08054570654699,77.1088475120453,71.92254130755138,2.9340853897927466,0.9180893627679158,0.6685973547973845,1,0,0,1,0,3,3
214356,14,9,Male,White,4,SomeCollege,Public,Town,74.03983040849917,71.09164998605932,75.32429227064212,3.0289976933360467,0.9064877940146436,0.7641150623947913,1,1,1,0,0,4,1
75337,15,10,Female,Black,1,SomeCollege,Public,Rural,77.84097082046405,73.76695105621725,82.19597186125492,3.0180026072942545,0.9287458457704132,1.4112970440757069,1,0,0,0,0,4,1
27505,18,12,Male,Hispanic,1,SomeCollege,Public,Suburban,82.15026657381844,74.86346250743058,78.24862913719534,3.3976068664710213,0.8745430378267388,1.302527032549789,1,1,0,1,0,3,2
142606,17,12,Male,White,2,<HS,Public,Town,77.86414494637552,88.90986060596045,90.77238356507802,3.631880253282704,0.949027855749312,1.1705921818224434,1,1,0,0,0,4,4
141922,17,12,Male,White,1,<HS,Public,City,94.462058349687,92.33791777242936,94.1640660486232,4.0,0.9834070465985773,1.442291158054564,1,0,0,0,0,5,1
192256,18,12,Female,White,2,HS,Public,Suburban,70.55221015321341,65.39675526286894,69.90818648105008,2.915506722445199,0.8581039567407815,0.4949007814459845,1,1,0,0,1,4,2
160823,17,12,Female,Black,3,SomeCollege,Public,City,89.06054077845644,96.44412717636186,96.399378322659,4.0,1.0,1.9421868416513248,1,0,1,0,0,2,2
229956,18,12,Male,White,3,HS,Public,Town,69.297225412003,68.48365094247974,61.67350265241869,3.084902447437301,0.8580840327562327,0.8259779242393115,1,1,1,1,0,2,2
23420,17,12,Male,Hispanic,1,SomeCollege,Public,Town,73.3170596707818,63.94288040864438,69.0414747456732,2.204672121074232,0.8842291154953558,1.286985321097834,1,0,0,0,0,1,2
7104,16,11,Male,Hispanic,2,HS,Public,Rural,57.762563822786,64.15898997690522,74.05665639181154,2.357840210765909,0.842451036719836,0.4349107865060772,0,1,1,0,0,4,2
85882,18,12,Female,Hispanic,4,SomeCollege,Public,City,57.78235868231138,73.8289771481693,59.28318293422468,2.995740990321342,0.835180905777698,0.7761323949489112,1,1,0,1,1,4,2
189535,14,9,Male,Black,4,HS,Public,Town,81.15924747277955,77.05821821564587,82.80125934101864,3.266565094926749,0.9434582710500472,1.0292914397935806,1,1,0,1,1,5,2
237874,17,12,Male,Hispanic,2,SomeCollege,Public,Suburban,89.76258374424013,74.58542349156704,88.00847458800584,3.751619755727821,0.9646191887083292,0.9462439148075796,1,1,1,0,0,2,3
97761,16,11,Male,Hispanic,3,Bachelors+,Public,Suburban,57.1212213408159,59.95204476231881,67.22595019416424,2.49969511712112,0.8459606644317795,0.9744432190092358,1,1,0,0,0,3,3
51139,15,10,Male,Black,4,HS,Private,Rural,63.12705818352729,63.02048357576742,55.22705796476551,1.827412534278184,0.8213623809192109,0.9095168654731722,1,0,0,0,0,3,2
64606,18,12,Male,Hispanic,1,<HS,Public,Suburban,72.7739161497768,71.3007870477134,71.61658404767819,2.7387412130493227,0.8658805369549091,0.6133630362408019,0,0,0,0,0,2,3
146394,14,9,Female,White,3,SomeCollege,Public,Suburban,73.66276674272044,87.57311528188856,82.34716142058353,2.916819941804244,0.9624961431251772,0.900013386236774,1,1,0,1,0,2,2
52011,17,12,Male,Two-or-more,2,HS,Public,Suburban,71.98967742130337,58.17290069920567,63.019182036453046,2.7796188201414984,0.8739049649658122,0.7925784167457802,0,0,0,0,0,3,3
1068,17,12,Male,White,2,HS,Public,Suburban,60.52799919458289,63.27784075501648,60.2240819529791,2.368812341890586,0.8649213729120975,0.9775503857280884,1,0,0,0,0,2,1
129766,17,12,Male,Hispanic,2,HS,Public,Rural,72.79361915518906,91.54270978966215,87.45659042416408,3.573022274126876,0.9526484037590286,1.172726406054861,1,0,0,1,0,4,1
226765,18,12,Male,White,4,SomeCollege,Public,Suburban,58.86906678840195,63.140381643033415,69.09122521429693,2.269806770539845,0.8494308289056195,0.8986536756751382,1,1,0,1,0,3,3
172798,14,9,Female,Two-or-more,2,HS,Public,Rural,65.96316243599115,74.5593849727311,62.167757822667184,3.1264366456121224,0.8947365103608738,1.0651790609435543,1,0,0,0,0,3,2
47159,15,10,Female,White,1,<HS,Public,Rural,79.46672896151838,74.10898720257687,83.193224441641,3.451894652864228,0.9076814208394072,1.2220299332582505,0,0,0,0,0,3,2
211832,16,11,Male,White,1,HS,Public,Suburban,61.6910568856612,70.89880892997792,77.74526229764895,2.626235666223635,0.8659171343051691,0.9296539869244252,0,1,0,1,0,4,2
138486,15,10,Male,White,2,<HS,Public,Rural,69.49812413869341,62.45853624935343,64.75538376688532,3.0917050269257405,0.8470051718563619,1.279364146474087,1,1,0,0,0,3,3
237541,17,12,Female,White,2,Bachelors+,Public,Town,85.10848347821974,69.43583823159095,77.79447234118688,3.286096899712998,0.912023878931014,1.2910209268151471,1,0,0,1,1,2,2
127037,18,12,Male,White,2,<HS,Private,Suburban,77.11823592659943,78.34382729744573,74.6194696165121,3.251345286081984,0.931166737504932,1.1978413382478683,0,1,0,0,0,5,2
42102,14,9,Male,White,2,HS,Private,City,83.54660319343722,93.88605267436274,92.5323371208575,3.673854806508284,1.0,1.264093455438595,0,0,0,0,0,4,2
10641,16,11,Female,Black,4,SomeCollege,Public,Suburban,75.99754021809429,83.27782658089131,79.21282664860287,2.65785636671135,0.9184004850309216,0.8953989394173656,1,0,0,1,0,3,1
100399,18,12,Male,Black,3,SomeCollege,Public,Suburban,83.31531498724149,86.87549674143838,83.26557807539331,3.0106673026217767,0.9589758671504984,1.0932654793451198,1,0,0,0,1,4,1
85177,15,10,Female,White,2,HS,Public,City,69.95896132209289,72.55118001711051,82.19418988236616,2.651026000236034,0.9147375148822376,0.5659832450468323,0,1,1,1,0,3,1
82696,14,9,Female,White,3,HS,Private,Suburban,84.08373212380198,82.47570155403653,87.93374627755675,3.2894541772899686,0.9452972655462576,1.7419176057624246,1,0,0,0,0,3,2
118510,18,12,Male,White,2,SomeCollege,Public,City,62.03245947385778,70.51666272677895,61.02875580667779,2.395978958977234,0.8415161020650005,0.3472347265000753,1,1,1,1,0,2,3
146056,18,12,Male,White,1,Bachelors+,Public,Suburban,71.61981319616186,72.56176214992432,79.16921847356005,3.174474810883314,0.9322210793410564,1.1145850924734764,0,0,0,1,0,3,2
93395,15,10,Female,Black,1,HS,Public,Town,54.95428152134442,65.46777720781233,66.81480951857932,2.9227495051166783,0.8317302237631952,0.8545214800488612,1,1,0,0,0,3,3
59851,18,12,Male,White,2,HS,Public,Town,91.11814648587108,79.99081408082472,77.33211780640123,3.247552876503055,0.943298654025556,1.1415229749650078,1,0,0,0,1,2,3
178172,14,9,Male,Two-or-more,1,<HS,Public,Rural,80.22219759250538,81.47644217899489,83.48321942717493,3.5119409424072643,0.9288742985571784,0.4908442891400829,1,1,0,1,0,2,1
218454,16,11,Male,Black,3,<HS,Private,City,59.64470105574652,60.203788992591065,62.69675655756313,3.179304457307645,0.8282655996247534,1.193149637575711,1,1,0,0,1,4,3
172584,14,9,Female,Hispanic,3,SomeCollege,Private,Town,67.90188465595469,77.29978344624989,73.8020087722645,3.0554758812989493,0.8732228650103859,1.216748551722763,1,1,0,1,0,2,1
54815,18,12,Male,White,3,Bachelors+,Public,City,87.36932994407395,85.5266911758107,86.71234492078464,3.752174298777784,0.989920912762342,1.3096781587002462,1,1,0,1,0,1,1
